,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,tag
2809,PG56521,Poems from Eastern Sources: The Steadfast Prince; and Other Poems,"Trench, Richard Chenevix",1807.0,1886.0,['en'],27,'Poetry',Text,'Poetry'
2881,PG5868,Nothing to Eat,"Alger, Horatio, Jr.",1832.0,1899.0,['en'],21,'Poetry',Text,'Poetry'
2897,PG59125,Aquarium,"Acton, Harold",1904.0,1994.0,['en'],31,'Poetry',Text,'Poetry'
2920,PG594,Twilight Stories,,,,['en'],76,"""Children's literature"", 'Poetry', 'Short stories'",Text,'Poetry'
2967,PG6025,The Englishman and Other Poems,"Wilcox, Ella Wheeler",1850.0,1919.0,['en'],18,'Poetry',Text,'Poetry'
2978,PG6034,Rhyme and Reason Volume Two,Dom,,,['en'],20,'Poetry',Text,'Poetry'
2998,PG6061,Some Poems,"Scott, Walter",1771.0,1832.0,['en'],48,'Poetry',Text,'Poetry'
3004,PG6074,Lady Clare,"Tennyson, Alfred Tennyson, Baron",1809.0,1892.0,['en'],62,'Poetry',Text,'Poetry'
3006,PG6081,Biographia Literaria,"Coleridge, Samuel Taylor",1772.0,1834.0,['en'],1292,"'Poetry', 'Criticism', 'Aesthetics', 'Wordsworth, William, 1770-1850. Lyrical ballads'",Text,'Poetry'
3101,PG62709,Jonah: Christmas 1917,"Huxley, Aldous",1894.0,1963.0,['en'],49,'Poetry',Text,'Poetry'
3126,PG6332,Playful Poems,,,,['en'],66,'Poetry',Text,'Poetry'
3127,PG63373,Rain and roses,"Henshall, Jeannette Fraser",,,['en'],24,'Poetry',Text,'Poetry'
3195,PG6452,Right Royal,"Masefield, John",1878.0,1967.0,['en'],29,'Poetry',Text,'Poetry'
3203,PG64689,The True Grecian Bend: A Story in Verse,"Leigh, Larry",,,['en'],27,"'Stories in rhyme', 'Poetry'",Text,'Poetry'
3213,PG65194,Jingles,"Medina, Frank J.",,,['en'],20,'Poetry',Text,'Poetry'
3262,PG6597,Perpetual Light : a memorial,"Benét, William Rose",1886.0,1950.0,['en'],13,'Poetry',Text,'Poetry'
3271,PG66039,"English Poems, Volume 01 (of 2)","Pessoa, Fernando",1888.0,1935.0,['en'],96,'Poetry',Text,'Poetry'
3272,PG66040,"English Poems, Volume 02 (of 2)","Pessoa, Fernando",1888.0,1935.0,['en'],64,'Poetry',Text,'Poetry'
3283,PG6619,Poems and Songs,"Bjørnson, Bjørnstjerne",1832.0,1910.0,['en'],43,'Poetry',Text,'Poetry'
3308,PG6667,Poems of Power,"Wilcox, Ella Wheeler",1850.0,1919.0,['en'],126,'Poetry',Text,'Poetry'
3312,PG6682,Nets to Catch the Wind,"Wylie, Elinor",1885.0,1928.0,['en'],59,'Poetry',Text,'Poetry'
3329,PG67016,Day Dreams,"Valentino, Rudolph",1895.0,1926.0,['en'],40,'Poetry',Text,'Poetry'
3361,PG6794,The Poems of Schiller — First period,"Schiller, Friedrich",1759.0,1805.0,['en'],45,'Poetry',Text,'Poetry'
3362,PG6795,The Poems of Schiller — Second period,"Schiller, Friedrich",1759.0,1805.0,['en'],78,'Poetry',Text,'Poetry'
3363,PG6796,The Poems of Schiller — Third period,"Schiller, Friedrich",1759.0,1805.0,['en'],128,'Poetry',Text,'Poetry'
3364,PG6797,The Poems of Schiller — Suppressed poems,"Schiller, Friedrich",1759.0,1805.0,['en'],37,'Poetry',Text,'Poetry'
3365,PG679,Poems,"Harper, Frances Ellen Watkins",1825.0,1911.0,['en'],45,'Poetry',Text,'Poetry'
3389,PG6859,"Songs of Labor, and Other Poems","Rosenfeld, Morris",1862.0,1923.0,['en'],59,'Poetry',Text,'Poetry'
3414,PG6929,"Poemata : Latin, Greek and Italian Poems by John Milton","Milton, John",1608.0,1674.0,['en'],38,"'Poetry', 'Milton, John, 1608-1674 -- Translations into English'",Text,'Poetry'
3427,PG6956,In Divers Tones,"Roberts, Charles G. D., Sir",1860.0,1943.0,['en'],10,'Poetry',Text,'Poetry'
3466,PG70316,"Thamyris; $b or, Is there a future for poetry?","Trevelyan, R. C. (Robert Calverley)",1872.0,1951.0,['en'],36,'Poetry',Text,'Poetry'
3495,PG70998,"The complete works of John Gower, volume 1 : $b The French works","Gower, John",,1408.0,['en'],72,'Poetry',Text,'Poetry'
3501,PG71162,"The complete works of John Gower, volume 2 : $b The English works","Gower, John",,1408.0,['en'],61,'Poetry',Text,'Poetry'
3504,PG7122,The Emigrant Mechanic and Other Tales in Verse: Together with Numerous Songs Upon Canadian Subjects,"Cowherd, Thomas",1817.0,1907.0,['en'],10,'Poetry',Text,'Poetry'
3512,PG71433,"The complete works of John Gower, volume 3 : $b The English works","Gower, John",,1408.0,['en'],40,'Poetry',Text,'Poetry'
3516,PG7149,The Poetical Works of Henry Kirk White : With a Memoir by Sir Harris Nicolas,"White, Henry Kirke",1785.0,1806.0,['en'],186,'Poetry',Text,'Poetry'
3519,PG715,The Moon Endureth: Tales and Fancies,"Buchan, John",1875.0,1940.0,['en'],98,"'Fantasy fiction', 'Poetry', 'Science fiction', 'Short stories'",Text,'Poetry'
3520,PG71605,Horizons and landmarks : $b Poems,"Lysaght, Sidney Royse",1856.0,1941.0,['en'],36,'Poetry',Text,'Poetry'
3537,PG72396,"The complete works of John Gower, volume 4 : $b The Latin works","Gower, John",,1408.0,['en'],54,'Poetry',Text,'Poetry'
3543,PG72472,Ara vus prec,"Eliot, T. S. (Thomas Stearns)",1888.0,1965.0,['en'],58,'Poetry',Text,'Poetry'
3588,PG7421,Poems of Optimism,"Wilcox, Ella Wheeler",1850.0,1919.0,['en'],99,'Poetry',Text,'Poetry'
3590,PG751,The Autocrat of the Breakfast-Table,"Holmes, Oliver Wendell",1809.0,1894.0,['en'],246,"'Poetry', 'American fiction -- 19th century', 'Boardinghouses -- Fiction', 'Conversation -- Fiction'",Text,'Poetry'
3591,PG7527,The Little Daisy Girl and Other Poems,"Cheney, Roland",,,['en'],14,'Poetry',Text,'Poetry'
3593,PG772,Moral Emblems,"Stevenson, Robert Louis",1850.0,1894.0,['en'],61,'Poetry',Text,'Poetry'
3599,PG7845,Toward the Gulf,"Masters, Edgar Lee",1868.0,1950.0,['en'],40,'Poetry',Text,'Poetry'
3607,PG7928,The Poet's Poet : essays on the character and mission of the poet as interpreted in English verse of the last one hundred and fifty years,"Atkins, Elizabeth",1891.0,1962.0,['en'],35,"'English poetry -- History and criticism', 'Poetry', 'American poetry -- History and criticism'",Text,'Poetry'
3617,PG8127,Songs of Two Nations,"Swinburne, Algernon Charles",1837.0,1909.0,['en'],21,'Poetry',Text,'Poetry'
3627,PG8187,The Complete Poems of Sir Thomas Moore: Collected by Himself with Explanatory Notes,"Moore, Thomas",1779.0,1852.0,['en'],181,'Poetry',Text,'Poetry'
3633,PG8212,Poems,"Southey, Robert",1774.0,1843.0,['en'],28,'Poetry',Text,'Poetry'
3634,PG8221,A Study of Poetry,"Perry, Bliss",1860.0,1954.0,['en'],26,'Poetry',Text,'Poetry'
3635,PG835,"The Grey Brethren, and Other Fragments in Prose and Verse","Fairless, Michael",1869.0,1901.0,['en'],43,"'Poetry', 'Short stories'",Text,'Poetry'
3649,PG8639,"Poems, 1799","Southey, Robert",1774.0,1843.0,['en'],134,'Poetry',Text,'Poetry'
3654,PG8672,Poems Chiefly from Manuscript,"Clare, John",1793.0,1864.0,['en'],125,'Poetry',Text,'Poetry'
3719,PG8861,"The Works of Lord Byron, Vol. 1. Poetry","Byron, George Gordon Byron, Baron",1788.0,1824.0,['en'],328,'Poetry',Text,'Poetry'
3745,PG9372,Songs out of Doors,"Van Dyke, Henry",1852.0,1933.0,['en'],9,'Poetry',Text,'Poetry'
3762,PG9465,Songs of Two,"Hardy, Arthur Sherburne",1847.0,1930.0,['en'],12,'Poetry',Text,'Poetry'
3791,PG9579,Songs of Labor and Reform: Part 5 From Volume III of The Works of John Greenleaf Whittier,"Whittier, John Greenleaf",1807.0,1892.0,['en'],8,'Poetry',Text,'Poetry'
3801,PG9606,A Little Book of Western Verse,"Field, Eugene",1850.0,1895.0,['en'],52,'Poetry',Text,'Poetry'
3813,PG9653,A Wreath of Virginia Bay Leaves: Poems of James Barron Hope,J. B. H. (James Barron Hope),1829.0,1887.0,['en'],9,'Poetry',Text,'Poetry'
3823,PG9801,The Habitant and Other French-Canadian Poems,"Drummond, William Henry",1854.0,1907.0,['en'],34,'Poetry',Text,'Poetry'
3835,PG9870,War is Kind,"Crane, Stephen",1871.0,1900.0,['en'],195,'Poetry',Text,'Poetry'
3837,PG9889,Songs and Other Verse,"Field, Eugene",1850.0,1895.0,['en'],45,'Poetry',Text,'Poetry'
3840,PG995,Ballads of a Bohemian,"Service, Robert W. (Robert William)",1874.0,1958.0,['en'],112,'Poetry',Text,'Poetry'
3843,PG9989,Bees in Amber: A Little Book of Thoughtful Verse,"Oxenham, John",1852.0,1941.0,['en'],19,'Poetry',Text,'Poetry'
3844,PG9998,Poems,"Betham, Matilda",1776.0,1852.0,['en'],31,'Poetry',Text,'Poetry'
